Ang_dev,BX,BY,BZ,ChisQ_DOF_nonlin,EW_flowangle,NS_flowangle,Proton_Np_moment,Proton_Np_nonlin,Proton_VX_moment,Proton_VX_nonlin,Proton_VY_moment,Proton_VY_nonlin,Proton_VZ_moment,Proton_VZ_nonlin,Proton_V_moment,Proton_V_nonlin,Proton_W_moment,Proton_W_nonlin,Proton_Wpar_moment,Proton_Wpar_nonlin,Proton_Wperp_moment,Proton_Wperp_nonlin,Proton_sigmaNp_nonlin,Proton_sigmaVX_nonlin,Proton_sigmaVY_nonlin,Proton_sigmaVZ_nonlin,Proton_sigmaV_nonlin,Proton_sigmaW_nonlin,Proton_sigmaWpar_nonlin,Proton_sigmaWperp_nonlin,dev,xgse,ygse,ygsm,zgse,zgsm,target
2.184446812,-3.631739855,2.84250617,1.266299009,2.232367039,2.461051226,-2.563422441,6.852428913,5.787371635,-363.4297791,-360.3575134,-7.667515278,-15.48812294,-12.46687031,-16.14811516,363.7243652,361.0514832,35.34144592,23.13560867,38.37663269,23.12111855,33.0776062,23.14284897,0.060129154,9.510002136,1.62182796,1.499036431,9.492215157,1.302731633,1.553580999,1.792717695,0.023748968,85.5708847,34.04734421,31.38079834,-3.079999924,-13.56587791,0
2.829092979,-3.554628134,3.150595665,1.033196092,4.043716431,1.987341762,-1.682047248,6.770261288,5.986533165,-365.1475525,-363.5121765,-7.589622021,-12.61371803,-9.546635628,-10.68121338,365.3511658,363.8877869,36.65426254,23.62528038,41.28063202,28.24588966,34.360466,20.93598938,0.064348474,10.59195518,1.465335727,1.103217125,10.58119297,1.250458837,1.856205344,1.706521392,0.042410616,85.56943512,34.05147552,31.39513779,-3.079999924,-13.54113102,0
2.64530468,-3.79041028,2.569045067,-1.78451395,3.025428534,1.733992577,1.346010685,6.590823174,5.870238304,-359.7695007,-357.2649231,-6.16731596,-10.81552505,6.253591061,8.398370743,359.876709,357.5272522,40.22110748,25.90171242,41.43826294,29.45056343,40.54956055,23.93073845,0.069723256,11.86887455,1.43102181,1.005189538,11.86026955,1.897690177,2.41806531,2.697883844,0.028689234,85.53857422,34.16428757,31.87784195,-3.079999924,-12.66438675,0
6.822656155,-4.103413582,2.101020575,-1.52236104,1.920945644,1.415152311,2.302327633,5.953761578,4.959128857,-358.6694946,-354.2594299,-2.385092974,-8.751657486,11.04481983,14.24728966,358.8474426,354.6538086,39.19416809,25.26651192,40.61796951,26.58469391,36.9352417,24.5809288,0.055679921,12.2430315,1.168580174,1.629403591,12.22962666,2.311702251,2.067692041,3.384346008,0.029784782,85.52225494,34.21323013,32.09872437,-3.079999924,-12.24072933,0
1.768018246,-3.778321266,2.475820541,-1.876790643,1.211204648,1.943217278,2.070346355,5.981448174,5.239461422,-358.6281738,-355.2697449,-6.256149292,-12.05378723,8.439967155,12.85042667,358.7820129,355.7063599,38.10364151,25.98397064,38.85607529,26.0238266,37.93061829,25.96401978,0.043088272,9.832526207,1.31684041,1.257464409,9.820663452,1.545025826,1.699881196,2.157200098,0.028735977,85.51942444,34.22156525,32.13661957,-3.079999924,-12.16619492,0
1.933303237,-3.739176273,2.370090961,-2.003378391,1.089774966,1.854061007,2.2652421,6.121423244,5.37553072,-358.5543823,-355.2394409,-5.323688984,-11.49937439,10.25303936,14.05940437,358.740448,355.7034607,38.22577667,25.6719265,39.22783661,27.22607231,37.82850647,24.85844421,0.044897314,9.733532906,1.253705263,1.363509536,9.721069336,1.487092853,1.77651,2.088130713,0.032533847,85.51782227,34.22592545,32.15470123,-3.079999924,-12.12745667,0
2.746020317,-4.016301632,2.147920132,-1.621103406,1.036948562,1.504459381,1.804078579,6.354272842,5.679483891,-356.5940552,-353.4515686,-3.751232862,-9.28298378,7.227245808,11.13668728,356.6870117,353.7487793,39.16563034,27.15390396,40.22032928,28.8136692,38.39688873,26.28474998,0.065565608,10.70158005,1.119856358,1.191752791,10.69269466,2.242421627,2.21407485,3.256061077,0.023412909,85.51621246,34.23028946,32.17254639,-3.079999924,-12.08802128,0
7.781067848,-4.46619606,0.574299097,-2.063220501,1.620369911,-1.296641111,2.031712532,5.918557644,5.133378506,-355.071991,-351.4496765,10.35970402,7.95489502,6.871916771,12.47085094,355.2895508,351.7608337,38.3374939,26.64881134,37.36651611,27.17539978,41.24421692,26.38157654,0.05666757,12.09083843,1.05565238,1.454083204,12.08027649,2.572851658,1.896787763,3.773976564,0.064608596,85.50971222,34.25315475,32.27952957,-3.079999924,-11.84892654,0
3.176196337,-2.614091635,0.175816208,-4.149665356,0.214369044,-1.843293905,2.783045292,5.63394928,5.423079491,-363.9130554,-362.1198425,14.60611439,11.65397644,16.57880783,17.61231613,364.5832214,362.7351379,37.62272263,25.95830727,33.93736649,31.39798737,39.10414886,22.75595856,0.045049317,10.41075802,1.34370625,1.731756687,10.39352894,1.283046126,2.813606501,1.025705457,0.021915361,85.45029449,34.43906403,33.21616745,-3.079999924,-9.600773811,0
2.198023081,-3.254205465,0.477607757,-3.660177231,0.483859628,-1.364193797,2.478124142,5.445864677,5.179704666,-359.8073425,-357.187561,9.980517387,8.506126404,12.78216934,15.46289444,360.1726074,357.6232605,37.03609085,25.05183029,34.32554626,28.07232094,39.19327927,23.39580345,0.041811775,10.44904041,1.005452156,1.551734447,10.436553,1.198074222,2.212083817,1.393460393,0.033556338,85.4489212,34.4432373,33.23403168,-3.079999924,-9.551306725,0
11.49760914,-3.883875847,0.385774732,-2.554923296,0.69686079,-2.88950181,1.635900259,5.931194782,5.715157986,-353.5421143,-351.1789856,19.8959465,17.72544861,6.904865742,10.04230118,354.1688232,351.7694092,37.09327698,27.7135582,34.01992798,28.50855827,42.40263748,27.30738068,0.046790555,11.11061668,1.978256464,1.037084818,11.09245586,1.799741745,1.736604095,2.585457325,0.076543823,85.44478607,34.45563507,33.28775024,-3.079999924,-9.403144836,0
5.210226536,-3.849159718,0.223309219,-2.891722679,0.795071721,-1.936752439,2.194734573,5.883874416,5.428605556,-355.3781433,-352.8049011,14.53529072,11.93030548,7.887021542,13.52865505,355.7626953,353.2657166,37.85951233,25.89472008,34.67788696,29.1751709,42.03572083,24.08753777,0.045400441,10.99797821,1.501847148,1.429904699,10.98388577,1.574902892,2.070510864,2.208442688,0.03624345,85.44341278,34.45976639,33.30566025,-3.079999924,-9.353583336,0
5.716797352,-3.792589664,-0.447005689,-2.877756834,1.045006037,-2.096191406,1.811879277,5.760468006,5.250322342,-353.9103699,-350.231842,13.33549881,12.81910706,5.118687153,11.08658409,354.1985168,350.6416626,37.97915649,25.43501854,35.16244507,24.82203102,41.54891586,25.7360363,0.052353982,10.73984528,1.598552823,1.150370836,10.72751331,1.531831503,1.925979257,2.072247267,0.036418993,85.44203186,34.46390152,33.32356644,-3.079999924,-9.303847313,0
6.048636436,-3.817252398,-0.618389547,-2.735339642,1.255164742,-3.067804575,1.768217564,5.835706711,5.059612274,-353.6272278,-349.8580322,19.34355545,18.75047302,4.698288441,10.81597424,354.1870422,350.5270386,38.35060501,25.27603149,35.34960938,26.47083282,41.55877686,24.65692902,0.04834906,11.47113132,2.177667141,1.136420369,11.44988346,1.635449767,2.121909142,2.242039204,0.033799142,85.44070435,34.46790314,33.34091187,-3.079999924,-9.255451202,0
5.817430019,-3.791708231,0.13390255,-2.871576309,2.235891581,-1.312483907,1.581636906,5.815438747,5.336638451,-357.3250427,-355.7649841,12.41742325,8.150993347,9.171604156,9.825883865,357.6583557,355.993988,40.34911728,25.67174339,36.4534874,31.63286209,44.51438522,22.09612656,0.05332379,12.92516708,1.170469403,1.233825207,12.91692543,1.724917531,2.527097702,2.400901794,0.019622382,85.43922424,34.47213364,33.35881805,-3.079999924,-9.205274582,0
9.6007061,-2.950424433,0.631891906,-3.710771799,0.83860302,-1.620911479,2.191222668,5.713909626,5.353310108,-357.3252258,-355.7832031,13.54902077,10.06787872,11.34245586,13.61867714,357.7618713,356.1860657,37.27156067,27.9493618,31.06456947,32.00733566,40.29254532,25.68103409,0.04355761,11.41339874,1.270523787,1.486847043,11.40068722,1.464728475,2.90878582,1.559439063,0.051434521,85.43611145,34.48058701,33.39351273,-3.079999924,-9.107484818,0
3.640025139,-3.742412806,0.534407258,-2.759670019,0.895947456,-1.681585193,2.229163408,5.246819973,4.59488821,-350.3982849,-345.8320618,11.78428459,10.15280914,6.437099934,13.46761799,350.6554871,346.2430725,38.38131714,24.10694504,34.60255814,23.11899376,43.16540909,24.58603668,0.045221195,11.1569376,1.299758554,1.442049623,11.14389992,1.602723956,1.914973378,2.178517342,0.071229838,85.39202881,34.62562561,34.03834152,-3.079999924,-7.065031528,0
0.90092063,-3.906771183,0.715471983,-2.641827106,0.932794273,-1.588757634,2.240656614,5.331449032,4.720849037,-348.5419006,-344.2234192,11.67547989,9.54743576,6.38684988,13.47353458,348.7958679,344.6192932,38.15022659,24.75799179,35.1578598,22.64078903,43.13594437,25.75139999,0.046017911,10.80696964,1.210443139,1.425281882,10.79475117,1.699209809,1.68176949,2.336304426,0.010135107,85.39064789,34.62852478,34.05311584,-3.079999924,-7.014065742,0
1.934416533,-3.664290905,1.057147264,-2.887910128,2.537093878,-1.209881544,2.139668703,5.471669197,5.077500343,-349.2376404,-346.1664734,11.18106842,7.310882568,8.53202343,12.9362278,349.5207214,346.4852295,40.21294403,26.1075573,36.94261551,24.94932175,44.15630341,26.66781616,0.049618062,11.74671555,1.018051744,1.492717505,11.7360611,1.633079529,1.897730231,2.227802277,0.011420352,85.38095856,34.65695953,34.15049362,-3.080378771,-6.655332565,0
0.99779588,-3.668156385,0.747013628,-2.925376892,0.983900785,-1.427566648,2.671864271,5.357712269,4.791357994,-350.2294617,-346.050415,10.8724823,8.623886108,8.981534004,16.15403175,350.5132751,346.5345764,38.17024231,24.786623,35.01770401,23.51821327,42.41105652,25.39708328,0.046111021,10.8779192,1.10080862,1.71984148,10.86305141,1.538811684,1.893008471,2.075234413,0.010581695,85.37696075,34.66911316,34.19087601,-3.07723856,-6.509857178,0
0.823294759,-4.078673363,0.046421356,-2.553235531,0.81793803,-2.108623028,2.027267218,5.194367886,4.684938908,-345.016449,-340.9892883,12.97606468,12.55489731,6.354413986,12.07826424,345.3188477,341.4340515,37.78171158,24.70988464,35.96733475,22.20957756,41.36491013,25.86957741,0.044670083,10.63456249,1.572663069,1.258410811,10.62096024,1.744459748,1.562119961,2.407756805,0.022753462,85.3577652,34.72479248,34.36857224,-3.069999933,-5.820685863,0
1.1272645,-4.177731991,0.087726675,-2.404901505,0.542882204,-2.065857649,1.76266551,5.095178604,4.821130276,-344.1270752,-340.787262,13.76080036,12.29275894,7.177800179,10.49421692,344.4768982,341.1703186,37.59768295,24.98059464,36.06887436,24.10879326,40.61397552,25.40528107,0.037380848,9.980155945,1.495653033,1.045610309,9.969147682,1.735705018,1.381170511,2.474733829,0.016562056,85.35643005,34.72736359,34.37936401,-3.069999933,-5.773645401,0
1.197793126,-4.208833694,-0.036974158,-2.341440201,0.653745532,-2.055760384,1.778486252,5.156284809,4.70700264,-343.7527466,-339.9277344,12.79014206,12.20177078,5.905434132,10.5616951,344.0412903,340.3105774,37.29593658,24.5079422,35.52800369,22.48096466,41.10762024,25.460989,0.045920711,10.42948532,1.521083593,1.089135647,10.41794968,1.85846293,1.55610919,2.593914509,0.009638744,85.35504913,34.72990799,34.3903389,-3.069999933,-5.725312233,0
1.086425304,-4.200212955,0.215304732,-2.337185383,1.990002036,-2.213254929,1.649202824,5.33811903,4.822681427,-344.3934021,-340.9741821,17.94871902,13.17790604,5.769082546,9.824647903,344.9090576,341.3701477,39.64406586,24.25441551,37.76331711,23.68572998,43.05544281,24.53381538,0.048781425,11.50715733,1.630613327,1.123686194,11.49402809,1.973501682,1.593821764,2.823600054,0.015341137,85.35367584,34.73244858,34.40119934,-3.069999933,-5.677206516,0
1.64900732,-4.138862133,0.052314289,-2.474424839,0.623637617,-2.41992712,2.052133322,5.144596577,4.866490364,-345.0862732,-341.5143433,15.53011513,14.43267822,8.001460075,12.24799824,345.5282288,342.0385437,37.65857697,25.20956993,36.28899765,23.70499229,39.69755554,25.92914009,0.037990347,9.870261192,1.74309051,1.211214662,9.855504036,1.690030456,1.358846068,2.385141611,0.008767692,85.35237885,34.7349205,34.41132355,-3.069999933,-5.632314205,0
1.322638273,-4.160108566,-0.223394573,-2.425050974,0.716031909,-2.460577488,1.953631997,5.17167902,4.653615952,-345.2917175,-341.2340393,15.25233269,14.66337204,6.676992416,11.65041637,345.6929016,341.7475891,37.83554459,24.04422569,35.85731506,22.47234917,41.48462296,24.79281998,0.041885849,10.40805817,1.617595911,1.170553565,10.39272594,1.717245579,1.488679886,2.405261278,0.009628085,85.35100555,34.73775101,34.4221077,-3.069999933,-5.584649563,0
0.773290515,-4.106122971,-0.475558043,-2.482718706,0.678369224,-2.596427917,1.998605728,5.132963181,4.617147923,-345.0651855,-341.0051575,15.77354431,15.46364975,6.452755451,11.91208363,345.4857788,341.563385,37.86582947,24.14228058,35.62584686,22.48286819,41.4389801,24.93060303,0.041562866,10.31208897,1.716722608,1.205018997,10.2956152,1.669869661,1.5439291,2.323550463,0.011535179,85.34962463,34.74095535,34.43297577,-3.069999933,-5.537138462,0
0.671147227,-4.036202431,-0.568773985,-2.552517653,0.633383036,-2.784003019,1.992092133,5.183976173,4.728057384,-344.8876343,-341.2267151,16.54524231,16.59327316,6.764939308,11.88277054,345.3505249,341.8365173,37.17432785,24.47418022,35.19969177,22.99411774,39.81322861,25.18161201,0.042867791,10.47099686,1.842390537,1.202561975,10.45278454,1.643033028,1.650451899,2.273697615,0.015682939,85.34825134,34.74465942,34.44399643,-3.069999933,-5.489653587,0
1.800593257,-3.993498802,-0.617405057,-2.609778881,0.358064771,-2.861633539,1.921523213,5.056720734,4.831864834,-345.2479858,-342.2212524,17.63745689,17.1064415,7.631401062,11.49568176,345.7824097,342.8413086,36.98326492,24.69299698,35.64104462,24.43475533,38.31844711,24.82110786,0.035853397,9.962154388,1.841535091,1.11126554,9.944630623,1.496483803,1.528596282,2.102571011,0.024084263,85.34687042,34.74860382,34.45501328,-3.069999933,-5.442396641,0
3.074980259,-3.968240499,-0.750611365,-2.559856892,0.326029986,-3.14367795,1.945020556,5.160707951,4.972753525,-346.6223755,-343.5321045,19.53455353,18.86769485,8.59610939,11.68395233,347.2788086,344.2481995,37.04631042,24.37221336,35.20438385,25.26882362,39.26768875,23.91130638,0.036140222,9.965438843,1.79059732,1.070762992,9.945260048,1.278150439,1.524776578,1.780370712,0.020455288,85.3454895,34.75273132,34.46603394,-3.069999933,-5.395367146,0
2.50639677,-4.039864063,-0.257848501,-2.531802416,0.735649705,-2.54187274,2.04955411,5.130560875,4.579974174,-344.2512512,-340.3775024,14.94585419,15.1104393,6.622537613,12.19299603,344.6391602,340.9308472,37.93676376,23.61384773,35.6480484,22.79963303,41.14486313,24.01060486,0.04268482,10.17463398,1.879741549,1.273643255,10.15856457,1.619242191,1.610775471,2.262996435,0.038584001,85.34140015,34.76556396,34.49874878,-3.069999933,-5.257090092,0
1.457368255,-4.048370838,-0.937654257,-2.221718311,1.002313256,-3.316682339,1.706700563,5.367426872,4.739730358,-346.2677002,-341.7894592,18.48715019,19.80730438,2.980797291,10.20116806,346.7736816,342.5148621,38.75940704,25.69670486,37.22140121,24.76851654,41.16074753,26.14844704,0.045785628,11.3044281,2.361336946,1.113981962,11.28136158,1.950744748,1.933339596,2.725885153,0.021044945,85.32776642,34.80479813,34.60635376,-3.069999933,-4.80694437,0
3.324959278,-4.188741684,-0.343430787,-2.144880056,4.686371326,-3.145961046,1.51995945,5.339156151,4.468408108,-345.5813293,-340.9301453,21.72276306,18.73841476,3.293640614,9.060071945,346.2790527,341.5649109,40.84754944,23.8751812,39.22668839,22.55524254,43.4589119,24.50850677,0.044421822,12.35265827,2.42724371,1.097962499,12.33045483,2.138373137,1.619988561,3.0344522,0.034975879,85.3263855,34.80744553,34.61611557,-3.069999933,-4.762298584,0
2.531572819,-4.097197533,0.448849499,-2.300995111,1.375868082,-1.525062442,2.140146255,5.451983452,4.796010971,-344.5826111,-339.4057922,10.34041691,9.036220551,3.489478111,12.68808174,344.7554016,339.7630615,38.51717377,25.93785095,35.88352966,22.54829788,44.11752701,27.47626877,0.051024605,11.06704044,1.178225398,1.426164865,11.05557537,2.080131292,1.559288859,2.875165939,0.04938269,85.32509613,34.80982971,34.62511444,-3.069999933,-4.720704556,0
7.406898975,-3.520941734,-1.199194312,0.074220665,0.766051948,-3.400461912,-1.955741405,5.206646919,4.761249542,-348.4199524,-346.3605347,22.90058517,20.58041,-12.28632927,-11.84816933,349.3878174,347.1736755,40.3369751,26.60769653,41.888237,35.06906128,34.9302597,21.14319611,0.035701066,16.24102402,3.207521439,1.549970508,16.20418739,3.103965521,3.009980917,5.300943851,0.216613948,85.31962585,34.820961,34.66267395,-3.069999933,-4.54843092,0
13.05434513,-2.970145464,-1.387010455,0.612924337,0.389582068,-2.849140167,-2.177024603,5.804555893,5.640218258,-351.8197327,-351.6099243,19.88388252,17.49888992,-12.99959373,-13.38283348,352.6208801,352.2993774,39.38382339,30.90129089,39.30329514,36.58828354,39.13117218,27.62215614,0.045711998,15.50014591,2.639329195,1.706327558,15.47050381,2.527698994,2.97112751,3.757595062,0.084951669,85.31824493,34.82466507,34.67254257,-3.069999933,-4.50625515,0
7.336283207,-3.231303692,-0.98493582,-0.318424642,0.359101444,-2.38974452,-1.801015258,6.036132336,5.781908989,-353.6812134,-353.7181091,20.18146133,14.7617569,-11.46265316,-11.13199425,354.441925,354.2009583,40.17845535,29.11784744,39.57535553,35.91927338,41.91952515,25.03350639,0.047645263,15.36670303,2.215373993,1.387905955,15.34609413,3.276664019,2.552743196,5.415619373,0.100141764,85.31687164,34.82860947,34.68241882,-3.069999933,-4.464552879,0
10.84039307,-3.033307314,-1.34010613,-0.044025011,0.307094216,-2.55884552,-2.386908054,6.105578423,6.073726177,-353.7948914,-353.1851807,18.8250351,15.78384399,-14.2500124,-14.73669529,354.5818176,353.844696,39.52483749,30.94000053,36.72390366,35.65781784,43.34749603,28.28754997,0.051722098,14.92909718,2.320148945,1.805687308,14.90182114,2.731929064,2.702773094,4.145809174,0.084591851,85.31549072,34.83273697,34.69225311,-3.069999933,-4.423220634,0
4.331466675,-3.045160294,-1.746715426,0.785468817,0.139203206,-3.035838604,-2.931395769,6.378903389,6.292776585,-353.7113037,-352.8890381,23.06459236,18.71547699,-19.95278931,-18.09585381,355.0236206,353.8479919,39.86093521,29.51559639,39.18664551,34.76162338,41.3007431,26.5060463,0.055658013,13.68911266,2.486826181,2.027639866,13.65304184,1.910444856,2.739314318,2.637465477,0.028837495,85.3141098,34.83699799,34.70198822,-3.069999933,-4.382153511,0
2.634182215,-3.026940823,-1.83706224,0.38478902,0.297558457,-3.074935675,-2.802778006,6.610144138,6.486328602,-352.9347534,-352.8370361,27.75329781,18.95417023,-18.06761169,-17.29866409,354.4850159,353.7689514,42.64362335,30.48209953,42.00694656,33.11148834,43.48839569,29.07838058,0.071981937,14.89830875,2.812994242,2.158216953,14.86020279,2.13875699,2.833424091,2.950823307,0.117449149,85.31278229,34.84120178,34.71128464,-3.069999933,-4.342524052,0
5.23581171,-2.961743116,-1.85421598,0.877047002,0.150729015,-3.293509483,-3.143987656,6.15493536,6.078652382,-354.6932068,-353.8833313,23.90976524,20.36456299,-20.47315788,-19.47029114,356.0872192,355.0031433,38.93873596,29.67531776,38.64402771,35.13806534,39.85734177,26.52536201,0.052385945,13.91101837,2.737499714,2.217385054,13.86855984,1.87455976,2.938779354,2.471217155,0.064056456,85.31148529,34.84529877,34.7201004,-3.069999933,-4.304226875,0
4.812144279,-2.727944851,-2.009796858,1.217256427,0.106639542,-3.443779945,-3.664481878,6.407269955,6.425988674,-356.3894653,-354.7612915,25.15116692,21.34874725,-23.64265442,-22.76165581,358.0572815,356.1311951,39.74741364,29.24648094,38.85232925,34.50484085,41.73524475,26.22485542,0.058203306,13.02782154,2.688309669,2.443845987,12.97964859,1.635867596,3.02609086,1.877621055,0.054201916,85.310112,34.84964752,34.72926712,-3.069999933,-4.263336658,0
2.933114767,-2.741580725,-1.690135241,1.626288056,0.155567601,-3.093705177,-3.70156765,6.040786743,5.98099041,-356.897583,-355.2828979,20.53190804,19.20228577,-24.02515984,-23.01842308,358.2940979,356.5452576,39.24442291,29.56033325,39.12543869,35.94526291,40.03095245,25.78156471,0.051167428,13.86124802,2.517640829,2.604673147,13.81386089,1.711872578,3.136830807,1.971390486,0.03051817,85.30873108,34.8537941,34.73806,-3.069999933,-4.221655369,0
6.451784134,-2.470505476,-1.533074856,2.044206142,0.10678111,-3.166819096,-3.964442492,5.981431484,5.966640949,-359.093811,-356.869873,18.89492798,19.74481583,-25.98223305,-24.77005196,360.5280457,358.2729797,39.19426346,29.15408516,41.21364975,35.08808136,38.73018646,25.67789459,0.051334534,13.3059063,2.490851164,2.695561647,13.25581646,1.58726418,3.170987368,1.616636753,0.044159912,85.30735779,34.85792542,34.74659348,-3.069999933,-4.179858208,0
3.014672756,-2.181514025,-1.378203034,2.453774214,0.088134229,-3.056468248,-4.377626896,6.121635437,6.140108585,-359.7245483,-357.4153442,17.2050705,19.08458328,-27.99900818,-27.4002037,361.2225342,358.9717407,38.91156769,28.9889183,38.8563652,34.9771843,39.81297684,25.47223091,0.054347891,12.54652309,2.294967413,2.886829376,12.49466324,1.566380739,3.397002697,1.307828069,0.031326957,85.30597687,34.86206055,34.75492096,-3.069999933,-4.138110161,0
3.248898029,-2.038128376,-1.304114938,2.676303148,0.062396765,-2.797635794,-4.779209137,6.168048859,6.045918941,-361.1860046,-359.0820923,18.3928051,17.54719162,-30.57845879,-30.05757523,362.944458,360.7648926,38.96834564,28.41418457,39.98822403,34.12208557,39.20649719,25.07768631,0.053338982,12.20066929,2.064865112,3.075711012,12.14687729,1.556218028,3.485553026,1.171473742,0.043843009,85.30460358,34.86619186,34.76309967,-3.069999933,-4.096515656,0
5.691680908,-1.934733868,-1.156240344,2.724545956,0.11325492,-2.487207651,-4.713436127,5.932549,5.783897877,-363.5447693,-361.276001,13.47173977,15.69283676,-30.52864647,-29.81567574,365.0729675,362.84375,38.67749786,28.69844818,39.70407486,35.41397095,38.66663361,24.66428185,0.047386147,11.18102646,1.583166003,3.039228439,11.13572693,1.646272302,3.689321518,1.113840342,0.026960265,85.30322266,34.870327,34.7711792,-3.069999933,-4.055178642,0
5.075627804,-0.987047374,-1.386414886,3.11533308,0.086811095,-2.738999844,-4.995612144,6.214646816,6.164782524,-364.4602356,-362.4623108,16.41568565,17.34056473,-32.05878448,-31.7196064,366.2355652,364.2605591,38.65301895,30.67152214,42.65858078,36.77967834,38.81736374,27.10610962,0.052699719,10.88708305,1.750771403,3.159250736,10.83714962,3.141383171,7.71788311,1.006014347,0.08353173,85.30047607,34.87858963,34.7872467,-3.069999933,-3.97369647,0
8.022722244,-1.228868246,-1.824992299,2.756271362,0.424820304,-3.653930902,-5.034700871,6.479687214,6.253257275,-365.0943298,-363.8468933,30.79493713,23.23516083,-32.5255928,-32.11983109,367.831665,366.0001831,42.90423203,29.56725121,40.44754028,33.37748337,43.07184982,27.46461678,0.070456348,13.7502203,3.146687508,3.661324263,13.67455864,2.727239609,6.980737686,1.184342027,0.100886047,85.29914093,34.88272095,34.79531479,-3.069999933,-3.934849501,0
4.411797523,-1.648986816,-1.724685192,2.693720579,0.0927485,-3.271102428,-4.837068081,6.012267113,5.906572342,-362.0623474,-360.2152405,22.52913857,20.58760452,-30.35408592,-30.53256798,364.0303345,362.0926819,39.52096176,29.93803596,36.76573563,36.76262283,40.71310425,25.85892105,0.051063608,12.5052948,2.465143919,3.160459995,12.44409847,2.136831522,4.984940052,1.102020741,0.039302308,85.29784393,34.88681412,34.80328369,-3.069999933,-3.897609472,0
20.71199226,-2.007722855,-0.99325186,0.883050561,0.228953809,-2.981868744,-4.494017124,5.669041157,5.706007481,-359.038208,-356.6997986,14.08556271,18.58065796,-29.25999641,-28.07341766,360.5038147,358.2849426,38.06300735,27.63270569,39.13542557,34.70379257,36.51899719,23.30607224,0.047464747,13.67555046,2.401539564,3.175080776,13.6178894,1.69446826,2.628540039,2.291644096,0.215362847,85.29508972,34.89547348,34.82020569,-3.069999933,-3.819501877,0
0.9247154,-3.351933718,0.12283805,-2.956207991,0.515398622,-1.325571537,1.786098123,5.1240201,4.857879639,-353.5889587,-350.5123291,8.142848969,8.11075592,6.765554905,10.93308926,353.747406,350.7765808,37.33935165,25.71948242,33.9685936,28.13314247,41.08897018,24.42336845,0.037482414,11.07412815,1.039266706,1.177722216,11.06587219,1.440877676,2.13951683,1.913584352,0.176120862,85.27046204,34.95853043,34.94766617,-3.069999933,-3.181213856,0
4.200858116,-3.057578087,0.345377713,-2.895795107,0.681097507,-1.305925131,1.46356833,5.568088531,5.207397461,-354.3232117,-351.9636841,10.75436497,8.023590088,7.944839954,8.994882584,354.5754089,352.1700134,38.50536346,27.53488159,36.73963165,32.08849335,39.96062851,24.9483242,0.046682853,12.083498,1.089046717,1.039506912,12.07647324,1.655142307,2.723263264,2.107384205,0.211419359,85.26912689,34.96273041,34.95446396,-3.069999933,-3.149105549,0
1.612769008,-3.266608953,0.185461983,-2.947758913,0.530484974,-1.437652946,1.6363585,5.312287807,5.116204739,-352.9378662,-350.7469482,9.732991219,8.802711487,6.514196396,10.02315712,353.1321411,351.0005188,36.68861771,26.2546196,33.21535873,30.03822708,40.24187088,24.14146042,0.040628392,11.25028133,1.127127171,1.094369411,11.24223232,1.464460135,2.320769072,1.903305769,0.174033821,85.2677536,34.96709442,34.961586,-3.069999933,-3.116285324,0
1.098604918,-3.395774841,0.487207562,-3.16004777,1.563954592,-1.219735026,1.980312347,5.185903549,4.894329548,-349.8208618,-347.5783081,11.53760147,7.400501251,8.699297905,12.02084923,350.1191711,347.8648376,38.26327896,24.88285637,34.62667465,25.27345657,41.96348953,24.68523788,0.046553735,11.49416065,1.000415087,1.360479951,11.48480892,1.374153733,2.012932777,1.804201603,0.011840118,85.25811768,34.99409103,35.00816345,-3.069999933,-2.898840904,0
2.413056374,-3.722188711,-0.247169659,0.194082856,0.599534333,-1.353318214,-1.993405223,6.033074856,5.663455963,-345.3627625,-344.2559509,9.533658028,8.132789612,-11.50047112,-11.98535347,345.6856689,344.5605164,38.76148605,28.67929459,38.67630386,33.06619263,39.98338699,26.21194839,0.045055021,12.73031044,1.070616364,1.433275104,12.71918106,6.236292362,2.240089417,10.13698196,0.02105133,85.12908936,35.31285858,35.41204071,-3.069999933,-1.610277534,0
19.77823067,-2.42610836,-0.163701504,2.363556147,0.001672513,-1.596512198,-4.770525932,1.810888767,1.664837122,-517.8606567,-520.1082764,26.26524162,14.49625397,-48.13125229,-43.42214203,520.7553711,522.1190186,60.55143738,44.57389069,53.87584305,51.07574081,59.45958328,40.93753815,0.01,43.20126724,3.958687544,11.53029537,43.04571533,6.019849777,10.84030533,7.136855602,0.036588416,142.6629028,-10.55455685,-12.21553135,-9.130000114,-6.758573532,0
4.247592449,-2.619287014,1.784572601,1.708380818,0.003522134,0.837205291,-4.373942852,1.921456099,1.814785004,-513.7778931,-515.3394775,-2.739724636,-7.530670166,-38.12859726,-39.42167664,515.197998,516.8999634,59.79823685,46.37709427,59.15435791,47.6761055,61.71141434,45.71374893,0.01,38.16449738,2.430517435,10.44600487,38.05763626,7.247637749,10.44598007,9.59017849,0.017562944,142.6734009,-10.55211353,-12.21820259,-9.130000114,-6.747477531,0
